qid,vid,duration,gt_start,gt_end,gt_length,gt_center,norm_gt_center,pred_start,pred_end,pred_length,pred_center,norm_pred_center,iou,length_bucket,position_bucket
2800,H15bUc-1LJo_210.0_360.0,150,68,112,44,90.0,0.6,22.0,48.0,26.0,35.0,0.23333333333333334,0.0,long,middle
3622,H15bUc-1LJo_360.0_510.0,150,0,36,36,18.0,0.12,0.0,34.0,34.0,17.0,0.11333333333333333,0.9444444444444444,long,early
4425,H15bUc-1LJo_210.0_360.0,150,72,108,36,90.0,0.6,64.0,108.0,44.0,86.0,0.5733333333333334,0.8181818181818182,long,middle
4738,H15bUc-1LJo_360.0_510.0,150,0,36,36,18.0,0.12,0.0,30.0,30.0,15.0,0.1,0.8333333333333334,long,early
6282,H15bUc-1LJo_60.0_210.0,150,54,92,38,73.0,0.4866666666666667,70.0,120.0,50.0,95.0,0.6333333333333333,0.3333333333333333,long,middle
7277,H15bUc-1LJo_510.0_660.0,150,24,38,14,31.0,0.20666666666666667,24.0,38.0,14.0,31.0,0.20666666666666667,1.0,medium,early
8263,H15bUc-1LJo_60.0_210.0,150,0,2,2,1.0,0.006666666666666667,6.0,24.0,18.0,15.0,0.1,0.5555555555555556,short,early
8425,H15bUc-1LJo_660.0_810.0,150,50,92,42,71.0,0.47333333333333333,52.0,92.0,40.0,72.0,0.48,0.9523809523809523,long,middle
525,XpVt6Z1Gjjo_360.0_510.0,150,104,150,46,127.0,0.8466666666666667,106.0,150.0,44.0,128.0,0.8533333333333334,0.9565217391304348,long,late
3874,XpVt6Z1Gjjo_60.0_210.0,150,0,32,32,16.0,0.10666666666666667,10.0,28.0,18.0,19.0,0.12666666666666668,0.5625,long,early
4029,XpVt6Z1Gjjo_210.0_360.0,150,114,126,12,120.0,0.8,112.0,148.0,36.0,130.0,0.8666666666666667,0.5263157894736842,medium,late
6939,XpVt6Z1Gjjo_510.0_660.0,150,124,150,26,137.0,0.9133333333333333,122.0,150.0,28.0,136.0,0.9066666666666666,0.9285714285714286,medium,late
8872,XpVt6Z1Gjjo_660.0_810.0,150,0,16,16,8.0,0.05333333333333334,0.0,16.0,16.0,8.0,0.05333333333333334,1.0,medium,early
3603,qBe1PUrRHUo_360.0_510.0,150,26,36,10,31.0,0.20666666666666667,76.0,88.0,12.0,82.0,0.5466666666666666,0.0625,medium,early
3900,qBe1PUrRHUo_210.0_360.0,150,12,34,22,23.0,0.15333333333333332,16.0,36.0,20.0,26.0,0.17333333333333334,0.75,medium,early
4719,qBe1PUrRHUo_360.0_510.0,150,86,116,30,101.0,0.6733333333333333,86.0,132.0,46.0,109.0,0.7266666666666667,0.6521739130434783,long,late
5703,qBe1PUrRHUo_210.0_360.0,150,60,70,10,65.0,0.43333333333333335,130.0,150.0,20.0,140.0,0.9333333333333333,0.8,medium,middle
6166,qBe1PUrRHUo_60.0_210.0,150,100,128,28,114.0,0.76,102.0,128.0,26.0,115.0,0.7666666666666667,0.9285714285714286,medium,late
6950,qBe1PUrRHUo_510.0_660.0,150,48,76,28,62.0,0.41333333333333333,46.0,64.0,18.0,55.0,0.36666666666666664,0.5333333333333333,medium,middle
8108,qBe1PUrRHUo_60.0_210.0,150,24,42,18,33.0,0.22,80.0,92.0,12.0,86.0,0.5733333333333334,0.0,medium,early
9073,qBe1PUrRHUo_510.0_660.0,150,52,70,18,61.0,0.4066666666666667,48.0,64.0,16.0,56.0,0.37333333333333335,0.5454545454545454,medium,middle
4427,Ci4jrBQXtTI_60.0_210.0,150,28,54,26,41.0,0.2733333333333333,26.0,52.0,26.0,39.0,0.26,0.8571428571428571,medium,early
4627,Ci4jrBQXtTI_210.0_360.0,150,26,36,10,31.0,0.20666666666666667,50.0,150.0,100.0,100.0,0.6666666666666666,0.88,medium,early
5690,Ci4jrBQXtTI_360.0_510.0,150,136,150,14,143.0,0.9533333333333334,136.0,150.0,14.0,143.0,0.9533333333333334,1.0,medium,late
2363,Z-L9RjWBTHg_360.0_510.0,128,2,12,10,7.0,0.0546875,66.0,82.0,16.0,74.0,0.578125,0.25,medium,early
5566,Z-L9RjWBTHg_210.0_360.0,150,6,14,8,10.0,0.06666666666666667,96.0,142.0,46.0,119.0,0.7933333333333333,0.5185185185185185,short,early
7622,Z-L9RjWBTHg_60.0_210.0,150,134,150,16,142.0,0.9466666666666667,84.0,150.0,66.0,117.0,0.78,0.24242424242424243,medium,late
2386,74jtgDnsEBU_360.0_510.0,150,56,104,48,80.0,0.5333333333333333,60.0,150.0,90.0,105.0,0.7,0.4888888888888889,long,middle
4178,74jtgDnsEBU_60.0_210.0,150,120,148,28,134.0,0.8933333333333333,122.0,148.0,26.0,135.0,0.9,0.9285714285714286,medium,late
6729,74jtgDnsEBU_210.0_360.0,150,56,70,14,63.0,0.42,74.0,100.0,26.0,87.0,0.58,0.0,medium,middle
9173,rNPSRSs3reQ_60.0_210.0,130,62,124,62,93.0,0.7153846153846154,60.0,128.0,68.0,94.0,0.7230769230769231,0.9117647058823529,long,late
9512,uGPMVvhFSCg_60.0_210.0,150,0,150,150,75.0,0.5,4.0,54.0,50.0,29.0,0.19333333333333333,0.3333333333333333,long,middle
3077,RVOg4rk7MRg_210.0_360.0,150,108,124,16,116.0,0.7733333333333333,108.0,148.0,40.0,128.0,0.8533333333333334,0.4,medium,late
5802,RVOg4rk7MRg_60.0_210.0,150,104,118,14,111.0,0.74,106.0,116.0,10.0,111.0,0.74,0.7142857142857143,medium,late
7770,RVOg4rk7MRg_360.0_510.0,150,12,30,18,21.0,0.14,4.0,30.0,26.0,17.0,0.11333333333333333,0.6923076923076923,medium,early
2323,yeCaAL4uM-U_60.0_210.0,150,124,150,26,137.0,0.9133333333333333,2.0,150.0,148.0,76.0,0.5066666666666667,0.17567567567567569,medium,late
3530,yeCaAL4uM-U_360.0_510.0,150,38,150,112,94.0,0.6266666666666667,34.0,142.0,108.0,88.0,0.5866666666666667,0.896551724137931,long,middle
4391,yeCaAL4uM-U_210.0_360.0,150,82,104,22,93.0,0.62,86.0,104.0,18.0,95.0,0.6333333333333333,0.8181818181818182,medium,middle
9119,yeCaAL4uM-U_660.0_810.0,150,40,80,40,60.0,0.4,0.0,148.0,148.0,74.0,0.49333333333333335,0.2702702702702703,long,middle
66,IAbAn-MkMH8_360.0_510.0,150,12,18,6,15.0,0.1,98.0,120.0,22.0,109.0,0.7266666666666667,0.45454545454545453,short,early
1323,IAbAn-MkMH8_60.0_210.0,150,80,112,32,96.0,0.64,78.0,114.0,36.0,96.0,0.64,0.8888888888888888,long,middle
4831,IAbAn-MkMH8_210.0_360.0,150,98,120,22,109.0,0.7266666666666667,98.0,122.0,24.0,110.0,0.7333333333333333,0.9166666666666666,medium,late
7264,IAbAn-MkMH8_510.0_660.0,136,24,60,36,42.0,0.3088235294117647,66.0,108.0,42.0,87.0,0.6397058823529411,0.0,long,early
9207,PAnfDGUj0JI_60.0_210.0,144,74,84,10,79.0,0.5486111111111112,72.0,100.0,28.0,86.0,0.5972222222222222,0.35714285714285715,medium,middle
9367,OckIALHg9Uc_60.0_210.0,150,0,44,44,22.0,0.14666666666666667,0.0,150.0,150.0,75.0,0.5,0.29333333333333333,long,early
3042,WBkLObX2Fdo_60.0_210.0,150,26,36,10,31.0,0.20666666666666667,24.0,38.0,14.0,31.0,0.20666666666666667,0.7142857142857143,medium,early
7768,WBkLObX2Fdo_210.0_360.0,150,84,130,46,107.0,0.7133333333333334,82.0,130.0,48.0,106.0,0.7066666666666667,0.9583333333333334,long,late
8144,WBkLObX2Fdo_360.0_510.0,150,52,66,14,59.0,0.3933333333333333,52.0,70.0,18.0,61.0,0.4066666666666667,0.7777777777777778,medium,middle
9277,tlQPRLVDyH4_60.0_210.0,150,44,56,12,50.0,0.3333333333333333,128.0,150.0,22.0,139.0,0.9266666666666666,0.5454545454545454,medium,middle
1999,DTrwYYi25Dc_210.0_360.0,150,92,114,22,103.0,0.6866666666666666,104.0,116.0,12.0,110.0,0.7333333333333333,0.4166666666666667,medium,late
6885,DTrwYYi25Dc_60.0_210.0,150,114,130,16,122.0,0.8133333333333334,112.0,134.0,22.0,123.0,0.82,0.7272727272727273,medium,late
8154,DTrwYYi25Dc_360.0_510.0,150,18,32,14,25.0,0.16666666666666666,20.0,42.0,22.0,31.0,0.20666666666666667,0.5,medium,early
8987,DTrwYYi25Dc_660.0_810.0,150,72,98,26,85.0,0.5666666666666667,12.0,28.0,16.0,20.0,0.13333333333333333,0.0,medium,middle
601,pu5p_ojK6BI_360.0_510.0,150,54,82,28,68.0,0.4533333333333333,54.0,82.0,28.0,68.0,0.4533333333333333,1.0,medium,middle
912,pu5p_ojK6BI_60.0_210.0,150,74,108,34,91.0,0.6066666666666667,74.0,108.0,34.0,91.0,0.6066666666666667,1.0,long,middle
1805,pu5p_ojK6BI_210.0_360.0,150,0,28,28,14.0,0.09333333333333334,0.0,26.0,26.0,13.0,0.08666666666666667,0.9285714285714286,medium,early
1813,2iW3ei-5fpE_210.0_360.0,150,44,50,6,47.0,0.31333333333333335,16.0,40.0,24.0,28.0,0.18666666666666668,0.0,short,early
2364,2iW3ei-5fpE_360.0_510.0,150,48,78,30,63.0,0.42,0.0,148.0,148.0,74.0,0.49333333333333335,0.20270270270270271,long,middle
3378,2iW3ei-5fpE_60.0_210.0,150,10,12,2,11.0,0.07333333333333333,46.0,64.0,18.0,55.0,0.36666666666666664,0.0,short,early
840,gpDpN44mky0_60.0_210.0,150,46,66,20,56.0,0.37333333333333335,28.0,138.0,110.0,83.0,0.5533333333333333,0.18181818181818182,medium,middle
3456,gpDpN44mky0_210.0_360.0,150,0,28,28,14.0,0.09333333333333334,0.0,30.0,30.0,15.0,0.1,0.9333333333333333,medium,early
4495,gpDpN44mky0_360.0_510.0,150,104,128,24,116.0,0.7733333333333333,104.0,124.0,20.0,114.0,0.76,0.8333333333333334,medium,late
9651,atDm_Gamcqo_210.0_360.0,150,0,128,128,64.0,0.4266666666666667,12.0,62.0,50.0,37.0,0.24666666666666667,0.390625,long,middle
9758,atDm_Gamcqo_360.0_510.0,150,36,68,32,52.0,0.3466666666666667,34.0,68.0,34.0,51.0,0.34,0.9411764705882353,long,middle
10307,atDm_Gamcqo_60.0_210.0,150,118,120,2,119.0,0.7933333333333333,136.0,150.0,14.0,143.0,0.9533333333333334,0.875,short,late
251,ObBiYbyai0Y_360.0_510.0,150,0,4,4,2.0,0.013333333333333334,56.0,68.0,12.0,62.0,0.41333333333333333,1.0,short,early
561,ObBiYbyai0Y_210.0_360.0,150,92,102,10,97.0,0.6466666666666666,130.0,150.0,20.0,140.0,0.9333333333333333,0.1,medium,middle
5277,ObBiYbyai0Y_60.0_210.0,150,2,4,2,3.0,0.02,136.0,150.0,14.0,143.0,0.9533333333333334,0.75,short,early
759,NcRo-rLqXp4_60.0_210.0,150,130,144,14,137.0,0.9133333333333333,120.0,142.0,22.0,131.0,0.8733333333333333,0.5,medium,late
4295,NcRo-rLqXp4_360.0_510.0,150,10,12,2,11.0,0.07333333333333333,100.0,132.0,32.0,116.0,0.7733333333333333,0.9411764705882353,short,early
5672,NcRo-rLqXp4_210.0_360.0,150,46,62,16,54.0,0.36,46.0,62.0,16.0,54.0,0.36,1.0,medium,middle
949,jyHSYDfqPnU_360.0_510.0,150,86,94,8,90.0,0.6,58.0,68.0,10.0,63.0,0.42,0.0,short,middle
1067,jyHSYDfqPnU_60.0_210.0,150,134,150,16,142.0,0.9466666666666667,136.0,148.0,12.0,142.0,0.9466666666666667,0.75,medium,late
3254,jyHSYDfqPnU_210.0_360.0,150,104,130,26,117.0,0.78,106.0,124.0,18.0,115.0,0.7666666666666667,0.6923076923076923,medium,late
1891,6OV8g7JkMvg_60.0_210.0,150,98,136,38,117.0,0.78,68.0,110.0,42.0,89.0,0.5933333333333334,0.17647058823529413,long,late
3064,6OV8g7JkMvg_210.0_360.0,150,26,66,40,46.0,0.30666666666666664,4.0,70.0,66.0,37.0,0.24666666666666667,0.6060606060606061,long,early
4235,6OV8g7JkMvg_360.0_510.0,150,10,18,8,14.0,0.09333333333333334,108.0,142.0,34.0,125.0,0.8333333333333334,0.0,short,early
2646,j9NNAmqweOA_60.0_210.0,150,58,62,4,60.0,0.4,60.0,94.0,34.0,77.0,0.5133333333333333,0.14285714285714285,short,middle
4217,j9NNAmqweOA_60.0_210.0,150,60,94,34,77.0,0.5133333333333333,62.0,92.0,30.0,77.0,0.5133333333333333,0.8823529411764706,long,middle
5266,j9NNAmqweOA_360.0_510.0,150,10,24,14,17.0,0.11333333333333333,0.0,42.0,42.0,21.0,0.14,0.3333333333333333,medium,early
6107,j9NNAmqweOA_210.0_360.0,150,20,150,130,85.0,0.5666666666666667,10.0,150.0,140.0,80.0,0.5333333333333333,0.9285714285714286,long,middle
7223,j9NNAmqweOA_660.0_810.0,150,20,56,36,38.0,0.25333333333333335,22.0,54.0,32.0,38.0,0.25333333333333335,0.8888888888888888,long,early
7533,j9NNAmqweOA_510.0_660.0,150,134,150,16,142.0,0.9466666666666667,136.0,150.0,14.0,143.0,0.9533333333333334,0.875,medium,late
7691,j9NNAmqweOA_360.0_510.0,150,0,36,36,18.0,0.12,2.0,36.0,34.0,19.0,0.12666666666666668,0.9444444444444444,long,early
8028,j9NNAmqweOA_210.0_360.0,150,20,150,130,85.0,0.5666666666666667,8.0,150.0,142.0,79.0,0.5266666666666666,0.9154929577464789,long,middle
1571,KRHEqswrh9I_210.0_360.0,150,0,32,32,16.0,0.10666666666666667,114.0,148.0,34.0,131.0,0.8733333333333333,0.0,long,early
2469,KRHEqswrh9I_60.0_210.0,150,0,36,36,18.0,0.12,0.0,66.0,66.0,33.0,0.22,0.5454545454545454,long,early
4973,KRHEqswrh9I_360.0_510.0,150,8,26,18,17.0,0.11333333333333333,36.0,84.0,48.0,60.0,0.4,0.0,medium,early
8298,KRHEqswrh9I_510.0_660.0,150,76,150,74,113.0,0.7533333333333333,0.0,150.0,150.0,75.0,0.5,0.49333333333333335,long,late
8315,KRHEqswrh9I_660.0_810.0,150,128,150,22,139.0,0.9266666666666666,130.0,150.0,20.0,140.0,0.9333333333333333,0.9090909090909091,medium,late
9471,kiSm0Nuqomg_60.0_210.0,148,0,24,24,12.0,0.08108108108108109,2.0,28.0,26.0,15.0,0.10135135135135136,0.7857142857142857,medium,early
2448,AVErftnrqwY_210.0_360.0,150,0,28,28,14.0,0.09333333333333334,0.0,26.0,26.0,13.0,0.08666666666666667,0.9285714285714286,medium,early
6252,AVErftnrqwY_60.0_210.0,150,0,40,40,20.0,0.13333333333333333,102.0,150.0,48.0,126.0,0.84,0.0,long,early
7367,AVErftnrqwY_660.0_810.0,150,116,130,14,123.0,0.82,88.0,150.0,62.0,119.0,0.7933333333333333,0.22580645161290322,medium,late
8792,AVErftnrqwY_510.0_660.0,150,68,132,64,100.0,0.6666666666666666,0.0,16.0,16.0,8.0,0.05333333333333334,0.0,long,middle
1959,FdMI99a1TZE_360.0_510.0,150,26,44,18,35.0,0.23333333333333334,62.0,130.0,68.0,96.0,0.64,0.7804878048780488,medium,early
5613,FdMI99a1TZE_60.0_210.0,150,118,132,14,125.0,0.8333333333333334,116.0,136.0,20.0,126.0,0.84,0.7,medium,late
5644,FdMI99a1TZE_210.0_360.0,150,68,76,8,72.0,0.48,64.0,74.0,10.0,69.0,0.46,0.5,short,middle
939,WEpnzfufxJQ_360.0_510.0,150,42,96,54,69.0,0.46,122.0,150.0,28.0,136.0,0.9066666666666666,0.9285714285714286,long,middle
5378,WEpnzfufxJQ_60.0_210.0,150,0,22,22,11.0,0.07333333333333333,74.0,94.0,20.0,84.0,0.56,0.9,medium,early
6798,WEpnzfufxJQ_210.0_360.0,150,22,54,32,38.0,0.25333333333333335,20.0,48.0,28.0,34.0,0.22666666666666666,0.7647058823529411,long,early
9035,WEpnzfufxJQ_660.0_810.0,150,12,42,30,27.0,0.18,74.0,100.0,26.0,87.0,0.58,0.0,long,early
5568,eGBKPpkSoM0_210.0_360.0,150,88,92,4,90.0,0.6,86.0,110.0,24.0,98.0,0.6533333333333333,0.5833333333333334,short,middle
6469,eGBKPpkSoM0_60.0_210.0,150,24,38,14,31.0,0.20666666666666667,28.0,44.0,16.0,36.0,0.24,0.5,medium,early
1312,GOzEeIvLZO4_360.0_510.0,150,36,148,112,92.0,0.6133333333333333,50.0,78.0,28.0,64.0,0.4266666666666667,0.25,long,middle
4061,GOzEeIvLZO4_210.0_360.0,150,0,26,26,13.0,0.08666666666666667,0.0,28.0,28.0,14.0,0.09333333333333334,0.9285714285714286,medium,early
5239,GOzEeIvLZO4_60.0_210.0,150,0,134,134,67.0,0.44666666666666666,0.0,136.0,136.0,68.0,0.4533333333333333,0.9852941176470589,long,middle
7183,GOzEeIvLZO4_510.0_660.0,150,14,56,42,35.0,0.23333333333333334,16.0,54.0,38.0,35.0,0.23333333333333334,0.9047619047619048,long,early
7454,GOzEeIvLZO4_660.0_810.0,150,54,72,18,63.0,0.42,54.0,70.0,16.0,62.0,0.41333333333333333,0.8888888888888888,medium,middle
1360,Ehpo8gXg27I_360.0_510.0,150,48,66,18,57.0,0.38,46.0,72.0,26.0,59.0,0.3933333333333333,0.6923076923076923,medium,middle
1568,Ehpo8gXg27I_60.0_210.0,150,22,150,128,86.0,0.5733333333333334,40.0,150.0,110.0,95.0,0.6333333333333333,0.859375,long,middle
2742,Ehpo8gXg27I_210.0_360.0,150,96,132,36,114.0,0.76,92.0,124.0,32.0,108.0,0.72,0.7,long,late
7332,Ehpo8gXg27I_510.0_660.0,150,34,82,48,58.0,0.38666666666666666,0.0,56.0,56.0,28.0,0.18666666666666668,0.2682926829268293,long,middle
7567,Ehpo8gXg27I_660.0_810.0,150,70,88,18,79.0,0.5266666666666666,2.0,22.0,20.0,12.0,0.08,0.0,medium,middle
1875,zY6XnLhTp7g_360.0_510.0,150,10,34,24,22.0,0.14666666666666667,10.0,34.0,24.0,22.0,0.14666666666666667,1.0,medium,early
4671,zY6XnLhTp7g_60.0_210.0,150,96,126,30,111.0,0.74,102.0,148.0,46.0,125.0,0.8333333333333334,0.46153846153846156,long,late
5407,zY6XnLhTp7g_210.0_360.0,150,40,56,16,48.0,0.32,38.0,58.0,20.0,48.0,0.32,0.8,medium,early
1909,_9vleIcuQd0_60.0_210.0,150,24,38,14,31.0,0.20666666666666667,74.0,92.0,18.0,83.0,0.5533333333333333,0.07692307692307693,medium,early
5748,_9vleIcuQd0_210.0_360.0,150,86,134,48,110.0,0.7333333333333333,90.0,148.0,58.0,119.0,0.7933333333333333,0.7096774193548387,long,late
6393,_9vleIcuQd0_360.0_510.0,150,50,86,36,68.0,0.4533333333333333,34.0,76.0,42.0,55.0,0.36666666666666664,0.5,long,middle
9369,kgwvIEF1A9E_60.0_210.0,150,28,38,10,33.0,0.22,26.0,38.0,12.0,32.0,0.21333333333333335,0.8333333333333334,medium,early
9267,OtVQCgxtjmE_60.0_210.0,150,0,50,50,25.0,0.16666666666666666,2.0,66.0,64.0,34.0,0.22666666666666666,0.7272727272727273,long,early
10203,8_RYMkPdpE8_210.0_360.0,150,6,14,8,10.0,0.06666666666666667,8.0,28.0,20.0,18.0,0.12,0.4,short,early
10240,8_RYMkPdpE8_60.0_210.0,150,0,2,2,1.0,0.006666666666666667,12.0,28.0,16.0,20.0,0.13333333333333333,0.4444444444444444,short,early
2445,8ghB2QPRORg_60.0_210.0,150,0,150,150,75.0,0.5,100.0,150.0,50.0,125.0,0.8333333333333334,0.3333333333333333,long,middle
3864,8ghB2QPRORg_360.0_510.0,150,0,30,30,15.0,0.1,10.0,30.0,20.0,20.0,0.13333333333333333,0.6666666666666666,long,early
5994,8ghB2QPRORg_210.0_360.0,150,0,22,22,11.0,0.07333333333333333,0.0,22.0,22.0,11.0,0.07333333333333333,1.0,medium,early
4630,kY4Jm68gg38_210.0_360.0,150,48,104,56,76.0,0.5066666666666667,0.0,92.0,92.0,46.0,0.30666666666666664,0.4230769230769231,long,middle
5437,kY4Jm68gg38_360.0_510.0,150,44,82,38,63.0,0.42,42.0,86.0,44.0,64.0,0.4266666666666667,0.8636363636363636,long,middle
6643,kY4Jm68gg38_60.0_210.0,150,48,86,38,67.0,0.44666666666666666,18.0,52.0,34.0,35.0,0.23333333333333334,0.058823529411764705,long,middle
244,7cNySQnKFaE_60.0_210.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
3610,7cNySQnKFaE_210.0_360.0,150,0,150,150,75.0,0.5,2.0,150.0,148.0,76.0,0.5066666666666667,0.9866666666666667,long,middle
4946,7cNySQnKFaE_360.0_510.0,150,66,150,84,108.0,0.72,0.0,148.0,148.0,74.0,0.49333333333333335,0.5466666666666666,long,late
8786,7cNySQnKFaE_510.0_660.0,150,0,150,150,75.0,0.5,0.0,148.0,148.0,74.0,0.49333333333333335,0.9866666666666667,long,middle
2390,h_73QmnwHaQ_210.0_360.0,150,124,150,26,137.0,0.9133333333333333,128.0,150.0,22.0,139.0,0.9266666666666666,0.8461538461538461,medium,late
5914,h_73QmnwHaQ_60.0_210.0,150,92,114,22,103.0,0.6866666666666666,50.0,80.0,30.0,65.0,0.43333333333333335,0.0,medium,late
7627,h_73QmnwHaQ_360.0_510.0,150,12,50,38,31.0,0.20666666666666667,60.0,76.0,16.0,68.0,0.4533333333333333,0.0,long,early
853,xb-GHGr3s6k_210.0_360.0,150,42,66,24,54.0,0.36,48.0,62.0,14.0,55.0,0.36666666666666664,0.5833333333333334,medium,middle
5406,xb-GHGr3s6k_360.0_510.0,150,102,132,30,117.0,0.78,84.0,96.0,12.0,90.0,0.6,0.0,long,late
7846,xb-GHGr3s6k_60.0_210.0,150,118,132,14,125.0,0.8333333333333334,124.0,132.0,8.0,128.0,0.8533333333333334,0.5714285714285714,medium,late
101,qaDShOiRe-0_210.0_360.0,150,96,112,16,104.0,0.6933333333333334,86.0,116.0,30.0,101.0,0.6733333333333333,0.5333333333333333,medium,late
328,qaDShOiRe-0_360.0_510.0,150,86,90,4,88.0,0.5866666666666667,132.0,150.0,18.0,141.0,0.94,0.14285714285714285,short,middle
4097,qaDShOiRe-0_60.0_210.0,150,26,48,22,37.0,0.24666666666666667,26.0,50.0,24.0,38.0,0.25333333333333335,0.9166666666666666,medium,early
8386,qaDShOiRe-0_660.0_810.0,150,60,66,6,63.0,0.42,60.0,102.0,42.0,81.0,0.54,0.7142857142857143,short,middle
8730,qaDShOiRe-0_510.0_660.0,150,44,62,18,53.0,0.35333333333333333,4.0,48.0,44.0,26.0,0.17333333333333334,0.06896551724137931,medium,middle
4917,B1RpWUrs06U_210.0_360.0,150,68,150,82,109.0,0.7266666666666667,94.0,150.0,56.0,122.0,0.8133333333333334,0.6829268292682927,long,late
5049,B1RpWUrs06U_60.0_210.0,150,100,114,14,107.0,0.7133333333333334,114.0,140.0,26.0,127.0,0.8466666666666667,0.3076923076923077,medium,late
6057,B1RpWUrs06U_360.0_510.0,150,0,16,16,8.0,0.05333333333333334,0.0,26.0,26.0,13.0,0.08666666666666667,0.6153846153846154,medium,early
7575,B1RpWUrs06U_510.0_660.0,150,54,92,38,73.0,0.4866666666666667,56.0,90.0,34.0,73.0,0.4866666666666667,0.8947368421052632,long,middle
8942,B1RpWUrs06U_660.0_810.0,150,102,150,48,126.0,0.84,104.0,150.0,46.0,127.0,0.8466666666666667,0.9583333333333334,long,late
4226,g614xfyWKoE_360.0_510.0,150,10,54,44,32.0,0.21333333333333335,14.0,36.0,22.0,25.0,0.16666666666666666,0.5,long,early
5043,g614xfyWKoE_60.0_210.0,150,34,48,14,41.0,0.2733333333333333,44.0,78.0,34.0,61.0,0.4066666666666667,0.09090909090909091,medium,early
6139,g614xfyWKoE_210.0_360.0,150,0,32,32,16.0,0.10666666666666667,78.0,138.0,60.0,108.0,0.72,0.0,long,early
6675,g614xfyWKoE_60.0_210.0,150,34,48,14,41.0,0.2733333333333333,42.0,78.0,36.0,60.0,0.4,0.13636363636363635,medium,early
7308,g614xfyWKoE_660.0_810.0,150,58,72,14,65.0,0.43333333333333335,40.0,64.0,24.0,52.0,0.3466666666666667,0.1875,medium,middle
8065,g614xfyWKoE_210.0_360.0,150,80,96,16,88.0,0.5866666666666667,80.0,96.0,16.0,88.0,0.5866666666666667,1.0,medium,middle
8956,g614xfyWKoE_510.0_660.0,150,14,88,74,51.0,0.34,22.0,42.0,20.0,32.0,0.21333333333333335,0.2702702702702703,long,middle
1119,lWO0pIpnmIw_210.0_360.0,150,4,18,14,11.0,0.07333333333333333,4.0,18.0,14.0,11.0,0.07333333333333333,1.0,medium,early
3028,lWO0pIpnmIw_360.0_510.0,150,0,26,26,13.0,0.08666666666666667,50.0,78.0,28.0,64.0,0.4266666666666667,1.0,medium,early
4310,lWO0pIpnmIw_60.0_210.0,150,28,36,8,32.0,0.21333333333333335,0.0,12.0,12.0,6.0,0.04,0.0,short,early
9216,a4zc3WajznQ_210.0_360.0,150,56,116,60,86.0,0.5733333333333334,48.0,80.0,32.0,64.0,0.4266666666666667,0.35294117647058826,long,middle
1424,kv3NheAKyb0_360.0_510.0,150,0,34,34,17.0,0.11333333333333333,0.0,34.0,34.0,17.0,0.11333333333333333,1.0,long,early
1689,kv3NheAKyb0_60.0_210.0,150,12,16,4,14.0,0.09333333333333334,128.0,150.0,22.0,139.0,0.9266666666666666,0.9166666666666666,short,early
4987,kv3NheAKyb0_210.0_360.0,150,6,30,24,18.0,0.12,2.0,38.0,36.0,20.0,0.13333333333333333,0.6666666666666666,medium,early
7065,kv3NheAKyb0_510.0_660.0,150,124,150,26,137.0,0.9133333333333333,68.0,150.0,82.0,109.0,0.7266666666666667,0.3170731707317073,medium,late
8855,kv3NheAKyb0_660.0_810.0,150,80,148,68,114.0,0.76,106.0,132.0,26.0,119.0,0.7933333333333333,0.38235294117647056,long,late
430,W4FSEuEgG-E_210.0_360.0,150,118,128,10,123.0,0.82,104.0,138.0,34.0,121.0,0.8066666666666666,0.29411764705882354,medium,late
3675,W4FSEuEgG-E_60.0_210.0,150,90,150,60,120.0,0.8,86.0,150.0,64.0,118.0,0.7866666666666666,0.9375,long,late
5029,W4FSEuEgG-E_360.0_510.0,150,122,144,22,133.0,0.8866666666666667,98.0,138.0,40.0,118.0,0.7866666666666666,0.34782608695652173,medium,late
7028,W4FSEuEgG-E_510.0_660.0,150,116,132,16,124.0,0.8266666666666667,114.0,132.0,18.0,123.0,0.82,0.8888888888888888,medium,late
7061,W4FSEuEgG-E_660.0_810.0,150,28,38,10,33.0,0.22,48.0,62.0,14.0,55.0,0.36666666666666664,0.0,medium,early
533,DxIDKZHW3-E_210.0_360.0,130,0,104,104,52.0,0.4,74.0,132.0,58.0,103.0,0.7923076923076923,0.41379310344827586,long,middle
2852,DxIDKZHW3-E_60.0_210.0,150,78,96,18,87.0,0.58,76.0,96.0,20.0,86.0,0.5733333333333334,0.9,medium,middle
655,KSfxcXTfXDg_210.0_360.0,150,12,32,20,22.0,0.14666666666666667,48.0,70.0,22.0,59.0,0.3933333333333333,0.0,medium,early
4303,KSfxcXTfXDg_60.0_210.0,150,126,150,24,138.0,0.92,48.0,76.0,28.0,62.0,0.41333333333333333,0.0,medium,late
4409,KSfxcXTfXDg_360.0_510.0,150,0,20,20,10.0,0.06666666666666667,54.0,78.0,24.0,66.0,0.44,0.0,medium,early
81,hoalP6K54Tk_360.0_510.0,150,4,74,70,39.0,0.26,42.0,62.0,20.0,52.0,0.3466666666666667,0.2857142857142857,long,early
2540,hoalP6K54Tk_60.0_210.0,150,68,150,82,109.0,0.7266666666666667,72.0,150.0,78.0,111.0,0.74,0.9512195121951219,long,late
4892,hoalP6K54Tk_210.0_360.0,150,60,62,2,61.0,0.4066666666666667,84.0,106.0,22.0,95.0,0.6333333333333333,0.9166666666666666,short,middle
